time,value
2024-12-08T04:08:50.584705953Z,21
2024-12-08T04:09:00.666294489Z,22
2024-12-08T04:09:10.717943106Z,21
2024-12-08T04:09:20.7950564Z,21
2024-12-08T04:09:30.815634059Z,21
2024-12-08T04:09:40.862406991Z,22
2024-12-08T04:09:50.920942699Z,21
2024-12-08T04:10:00.990802294Z,21
2024-12-08T04:10:11.087779591Z,21
2024-12-08T04:10:21.163509026Z,21
2024-12-08T04:10:31.222892774Z,21
2024-12-08T04:10:41.320461935Z,21
2024-12-08T04:10:51.394941746Z,21
2024-12-08T04:11:01.468689736Z,21
2024-12-08T04:11:11.515462563Z,22
2024-12-08T04:11:21.604440429Z,21
2024-12-08T04:11:31.647685645Z,21
2024-12-08T04:11:41.713944031Z,21
2024-12-08T04:11:51.750577869Z,21
2024-12-08T04:12:01.820202391Z,22
2024-12-08T04:12:11.891822434Z,22
2024-12-08T04:12:21.976840115Z,21
2024-12-08T04:12:32.058445438Z,21
2024-12-08T04:12:42.112852399Z,21
2024-12-08T04:12:52.123601514Z,21
2024-12-08T04:13:02.152027481Z,21
2024-12-08T04:13:12.209919432Z,21
2024-12-08T04:13:22.276407738Z,21
2024-12-08T04:13:32.303788951Z,21
2024-12-08T04:13:42.394024051Z,21
2024-12-08T04:13:52.473983187Z,22
2024-12-08T04:14:02.526718812Z,22
2024-12-08T04:14:12.608301782Z,21
2024-12-08T04:14:22.658606632Z,21
2024-12-08T04:14:32.729050704Z,21
2024-12-08T04:14:42.775160366Z,22
2024-12-08T04:14:52.829438037Z,22
2024-12-08T04:15:02.839364173Z,21
2024-12-08T04:15:12.911910922Z,21
2024-12-08T04:15:23.015077052Z,22
2024-12-08T04:15:33.086483287Z,21
2024-12-08T04:15:43.175275147Z,21
2024-12-08T04:15:53.246332579Z,21
2024-12-08T04:16:03.290163307Z,21
2024-12-08T04:16:13.322092477Z,21
2024-12-08T04:16:23.358087032Z,21
2024-12-08T04:16:33.437418051Z,21
2024-12-08T04:16:43.443881423Z,22
2024-12-08T04:16:53.464792267Z,21
2024-12-08T04:17:03.521773073Z,22
2024-12-08T04:17:13.587634032Z,21
2024-12-08T04:17:23.66564877Z,21
2024-12-08T04:17:33.708832328Z,22
2024-12-08T04:17:43.795028974Z,21
2024-12-08T04:17:53.855326723Z,22
2024-12-08T04:18:03.924709685Z,21
2024-12-08T04:18:13.997685559Z,21
2024-12-08T04:18:24.062279556Z,21
2024-12-08T04:18:34.120624717Z,21
2024-12-08T04:18:44.194561823Z,21
2024-12-08T04:18:54.270983643Z,21
2024-12-08T04:19:04.368907858Z,22
2024-12-08T04:19:14.409719024Z,22
2024-12-08T04:19:24.48974416Z,22
2024-12-08T04:19:34.572577462Z,22
2024-12-08T04:19:44.652018783Z,22
2024-12-08T04:19:54.673669848Z,22
2024-12-08T04:20:04.727476477Z,22
2024-12-08T04:20:14.812663136Z,22
2024-12-08T04:20:24.897761732Z,22
2024-12-08T04:20:34.941970949Z,22
2024-12-08T04:20:45.021846919Z,22
2024-12-08T04:20:55.099273994Z,22
2024-12-08T04:21:05.140978556Z,22
2024-12-08T04:21:15.151289633Z,22
2024-12-08T04:21:25.20539609Z,22
2024-12-08T04:21:35.259656051Z,22
2024-12-08T04:21:45.353796634Z,22
2024-12-08T04:21:55.438505145Z,22
2024-12-08T04:22:05.475389167Z,22
2024-12-08T04:22:15.502116897Z,21
2024-12-08T04:22:25.573727569Z,21
2024-12-08T04:22:35.665038079Z,21
2024-12-08T04:22:45.745365367Z,22
2024-12-08T04:22:55.787809956Z,22
2024-12-08T04:23:05.836458611Z,22
2024-12-08T04:23:15.909562918Z,22
2024-12-08T04:23:25.989027298Z,22
2024-12-08T04:23:36.071920273Z,21
2024-12-08T04:23:46.162283037Z,21
2024-12-08T04:23:56.228797988Z,21
2024-12-08T04:24:06.282005349Z,21
2024-12-08T04:24:16.366206765Z,22
2024-12-08T04:24:26.445329564Z,22
2024-12-08T04:24:36.52609876Z,22
2024-12-08T04:24:46.577623274Z,22
2024-12-08T04:24:56.670626353Z,21
2024-12-08T04:25:06.778000734Z,21
2024-12-08T04:25:16.862521627Z,21
2024-12-08T04:25:26.961410357Z,21
2024-12-08T04:25:37.046916392Z,21
2024-12-08T04:25:47.13959821Z,22
2024-12-08T04:25:57.205022762Z,22
2024-12-08T04:26:07.282324312Z,22
2024-12-08T04:26:17.370809268Z,22
2024-12-08T04:26:27.462601841Z,21
2024-12-08T04:26:37.507819907Z,21
2024-12-08T04:26:47.592199541Z,21
2024-12-08T04:26:57.662976436Z,22
2024-12-08T04:27:07.754821988Z,22
2024-12-08T04:27:17.844881701Z,22
2024-12-08T04:27:27.9380956Z,22
2024-12-08T04:27:37.962498932Z,21
2024-12-08T04:27:48.033210753Z,21
2024-12-08T04:27:58.11228726Z,21
2024-12-08T04:28:08.201020897Z,21
2024-12-08T04:28:18.27479545Z,21
2024-12-08T04:28:28.32406165Z,21
2024-12-08T04:28:38.410214638Z,21
2024-12-08T04:28:48.50519482Z,21
2024-12-08T04:28:58.556348294Z,21
2024-12-08T04:29:08.624430471Z,21
2024-12-08T04:29:18.650819661Z,21
2024-12-08T04:29:28.693900607Z,21
2024-12-08T04:29:38.739767346Z,21
2024-12-08T04:29:48.818636856Z,21
2024-12-08T04:29:58.877126529Z,21
2024-12-08T04:30:08.971790871Z,21
2024-12-08T04:30:19.069813694Z,22
2024-12-08T04:30:29.167539539Z,22
2024-12-08T04:30:39.262418209Z,21
2024-12-08T04:30:49.36236723Z,21
2024-12-08T04:30:59.440154771Z,22
2024-12-08T04:31:09.497250084Z,21
2024-12-08T04:31:19.594263369Z,21
2024-12-08T04:31:29.688867854Z,21
2024-12-08T04:31:39.773912128Z,22
2024-12-08T04:31:49.859082217Z,21
2024-12-08T04:31:59.945371045Z,21
2024-12-08T04:32:09.996618191Z,21
2024-12-08T04:32:20.083330988Z,21
2024-12-08T04:32:30.176579334Z,21
2024-12-08T04:32:40.240873128Z,21
2024-12-08T04:32:50.342219117Z,22
2024-12-08T04:33:00.39405822Z,22
2024-12-08T04:33:10.491693792Z,21
2024-12-08T04:33:20.591189644Z,21
2024-12-08T04:33:30.688685659Z,21
2024-12-08T04:33:40.772454297Z,21
2024-12-08T04:33:50.888638594Z,21
2024-12-08T04:34:00.933959103Z,21
2024-12-08T04:34:11.019099082Z,21
2024-12-08T04:34:21.104470094Z,21
2024-12-08T04:34:31.193395446Z,21
2024-12-08T04:34:41.277736428Z,21
2024-12-08T04:34:51.370053969Z,21
2024-12-08T04:35:01.425537879Z,21
2024-12-08T04:35:11.519678342Z,21
2024-12-08T04:35:21.599704285Z,21
2024-12-08T04:35:31.687898377Z,21
2024-12-08T04:35:41.761112616Z,21
2024-12-08T04:35:51.828125347Z,21
2024-12-08T04:36:01.926675797Z,21
2024-12-08T04:36:12.023659579Z,21
2024-12-08T04:36:22.114056554Z,21
2024-12-08T04:36:32.194808047Z,21
2024-12-08T04:36:42.222919533Z,21
2024-12-08T04:36:52.312320895Z,21
2024-12-08T04:37:02.39320792Z,21
2024-12-08T04:37:12.485793906Z,21
2024-12-08T04:37:22.574073584Z,21
2024-12-08T04:37:32.668499435Z,21
2024-12-08T04:37:42.755968238Z,21
2024-12-08T04:37:52.826012393Z,21
2024-12-08T04:38:02.908842447Z,21
2024-12-08T04:38:12.985766546Z,21
2024-12-08T04:38:23.052837578Z,21
2024-12-08T04:38:33.077921066Z,21
2024-12-08T04:38:43.133972966Z,21
2024-12-08T04:38:53.217022075Z,21
2024-12-08T04:39:03.301695356Z,21
2024-12-08T04:39:13.387749989Z,21
2024-12-08T04:39:23.4611737Z,21
2024-12-08T04:39:33.508921197Z,21
2024-12-08T04:39:43.561786038Z,21
2024-12-08T04:39:53.643402035Z,21
2024-12-08T04:40:03.721820511Z,21
2024-12-08T04:40:13.757616523Z,21
2024-12-08T04:40:23.772002154Z,21
2024-12-08T04:40:33.859290612Z,21
2024-12-08T04:40:43.927776401Z,21
2024-12-08T04:40:54.023206849Z,21
2024-12-08T04:41:04.080501343Z,21
2024-12-08T04:41:14.124175468Z,21
2024-12-08T04:41:24.214432732Z,21
2024-12-08T04:41:34.305058926Z,21
2024-12-08T04:41:44.400379807Z,21
2024-12-08T04:41:54.445575902Z,21
2024-12-08T04:42:04.446612057Z,21
2024-12-08T04:42:14.515680574Z,21
2024-12-08T04:42:24.59793387Z,21
2024-12-08T04:42:34.676400618Z,21
2024-12-08T04:42:44.744644411Z,21
2024-12-08T04:42:54.829464187Z,21
2024-12-08T04:43:04.886265909Z,21
2024-12-08T04:43:14.968948201Z,22
2024-12-08T04:43:25.020578876Z,21
2024-12-08T04:43:35.083925338Z,21
2024-12-08T04:43:45.153554862Z,21
2024-12-08T04:43:55.178871895Z,21
2024-12-08T04:44:05.194798435Z,21
2024-12-08T04:44:15.213802603Z,21
2024-12-08T04:44:25.252411675Z,21
2024-12-08T04:44:35.249379141Z,21
2024-12-08T04:44:45.310763525Z,21
2024-12-08T04:44:55.356281208Z,21
2024-12-08T04:45:05.404803236Z,21
2024-12-08T04:45:15.441635317Z,21
2024-12-08T04:45:25.52085196Z,21
2024-12-08T04:45:35.601396081Z,21
2024-12-08T04:45:45.691222707Z,21
2024-12-08T04:45:55.79063061Z,21
2024-12-08T04:46:05.876279862Z,21
2024-12-08T04:46:15.938599615Z,21
2024-12-08T04:46:26.002031275Z,21
2024-12-08T04:46:36.08894519Z,21
2024-12-08T04:46:46.164853277Z,21
2024-12-08T04:46:56.260097996Z,21
2024-12-08T04:47:06.348218262Z,21
2024-12-08T04:47:16.399039332Z,21
2024-12-08T04:47:26.484697153Z,21
2024-12-08T04:47:36.574275845Z,21
2024-12-08T04:47:46.658756616Z,21
2024-12-08T04:47:56.7451436Z,21
2024-12-08T04:48:06.805776831Z,21
2024-12-08T04:48:16.877523913Z,21
2024-12-08T04:48:26.941349919Z,21
2024-12-08T04:48:37.035986865Z,21
2024-12-08T04:48:47.127777765Z,21
2024-12-08T04:48:58.81339409Z,21
2024-12-08T04:49:07.275126857Z,21
2024-12-08T04:49:17.355638449Z,21
2024-12-08T04:49:27.433010428Z,21
2024-12-08T04:49:37.52807995Z,21
2024-12-08T04:49:47.609290256Z,21
2024-12-08T04:49:57.713104414Z,21
2024-12-08T04:50:07.75623617Z,21
2024-12-08T04:50:17.849005234Z,21
2024-12-08T04:50:27.940486275Z,21
2024-12-08T04:50:38.040688894Z,21
2024-12-08T04:50:48.131272188Z,21
2024-12-08T04:50:58.220076655Z,21
2024-12-08T04:51:08.272365796Z,21
2024-12-08T04:51:18.372029744Z,21
2024-12-08T04:51:28.463522709Z,21
2024-12-08T04:51:38.552819803Z,21
2024-12-08T04:51:48.633343414Z,21
2024-12-08T04:51:58.725413612Z,21
2024-12-08T04:52:08.804258109Z,21
2024-12-08T04:52:18.853571029Z,21
2024-12-08T04:52:28.946969296Z,21
2024-12-08T04:52:39.042319283Z,21
2024-12-08T04:52:49.114673665Z,21
2024-12-08T04:52:59.185629941Z,21
2024-12-08T04:53:09.230092908Z,21
2024-12-08T04:53:19.324571267Z,21
2024-12-08T04:53:29.385636658Z,21
2024-12-08T04:53:39.47137806Z,21
2024-12-08T04:53:49.532200285Z,21
2024-12-08T04:53:59.628405645Z,21
2024-12-08T04:54:09.713671459Z,21
2024-12-08T04:54:19.801523758Z,21
2024-12-08T04:54:29.894836187Z,21
2024-12-08T04:54:39.984230864Z,21
2024-12-08T04:54:50.031028407Z,21
2024-12-08T04:55:00.107066586Z,21
2024-12-08T04:55:10.198905388Z,21
2024-12-08T04:55:20.292484776Z,21
2024-12-08T04:55:30.392043757Z,21
2024-12-08T04:55:40.484594675Z,21
2024-12-08T04:55:50.536593286Z,21
2024-12-08T04:56:00.6111777Z,21
2024-12-08T04:56:10.698065184Z,21
2024-12-08T04:56:20.791195051Z,21
2024-12-08T04:56:30.882085393Z,21
2024-12-08T04:56:40.975505832Z,21
2024-12-08T04:56:51.032700063Z,21
2024-12-08T04:57:01.132213796Z,21
2024-12-08T04:57:11.229787456Z,21
2024-12-08T04:57:21.324149572Z,21
2024-12-08T04:57:31.41830206Z,21
2024-12-08T04:57:41.512349798Z,21
2024-12-08T04:57:51.557423873Z,21
2024-12-08T04:58:01.601585438Z,21
2024-12-08T04:58:11.696157045Z,21
2024-12-08T04:58:21.781857166Z,21
2024-12-08T04:58:31.868643161Z,21
2024-12-08T04:58:41.932926195Z,21
2024-12-08T04:58:52.039636943Z,21
2024-12-08T04:59:02.065075251Z,21
2024-12-08T04:59:12.0920526Z,21
2024-12-08T04:59:22.100471718Z,21
2024-12-08T04:59:32.104693941Z,21
2024-12-08T04:59:42.139099616Z,21
2024-12-08T04:59:52.218857852Z,21
2024-12-08T05:00:02.278959916Z,21
2024-12-08T05:00:12.292854364Z,21
2024-12-08T05:00:22.374120221Z,21
2024-12-08T05:00:32.461492788Z,21
2024-12-08T05:00:42.550471141Z,21
2024-12-08T05:00:52.644269839Z,21
2024-12-08T05:01:02.730768025Z,21
2024-12-08T05:01:12.807551258Z,21
2024-12-08T05:01:22.868952894Z,21
2024-12-08T05:01:32.948300107Z,21
2024-12-08T05:01:43.039680624Z,21
2024-12-08T05:01:53.113661801Z,21
2024-12-08T05:02:03.180584503Z,21
2024-12-08T05:02:13.229267848Z,21
2024-12-08T05:02:23.305688761Z,21
2024-12-08T05:02:33.387193575Z,21
2024-12-08T05:02:43.47909444Z,21
2024-12-08T05:02:53.540916079Z,21
2024-12-08T05:03:03.6275057Z,21
2024-12-08T05:03:13.700270184Z,21
2024-12-08T05:03:23.776737926Z,21
2024-12-08T05:03:33.832226087Z,21
2024-12-08T05:03:43.879864392Z,21
2024-12-08T05:03:53.911729178Z,21
2024-12-08T05:04:03.967868326Z,21
2024-12-08T05:04:14.023758945Z,21
2024-12-08T05:04:24.065984344Z,21
2024-12-08T05:04:34.121919978Z,21
2024-12-08T05:04:44.141190909Z,21
2024-12-08T05:04:54.213765605Z,21
2024-12-08T05:05:04.310960135Z,21
2024-12-08T05:05:14.350502731Z,21
2024-12-08T05:05:24.436992228Z,21
2024-12-08T05:05:34.51756936Z,21
2024-12-08T05:05:44.613915887Z,21
2024-12-08T05:05:54.6705228Z,21
2024-12-08T05:06:04.719609246Z,21
2024-12-08T05:06:14.787999648Z,21
2024-12-08T05:06:24.875312264Z,21
2024-12-08T05:06:34.942615235Z,21
2024-12-08T05:06:45.027745613Z,21
2024-12-08T05:06:55.12650638Z,21
2024-12-08T05:07:05.223819313Z,21
2024-12-08T05:07:15.304816905Z,21
2024-12-08T05:07:25.395516651Z,21
2024-12-08T05:07:35.440599956Z,21
2024-12-08T05:07:45.535719945Z,21
2024-12-08T05:07:55.628330698Z,21
2024-12-08T05:08:05.719899703Z,21
2024-12-08T05:08:15.807192311Z,21
2024-12-08T05:08:25.844230382Z,21
2024-12-08T05:08:35.85889591Z,21
2024-12-08T05:08:45.936650426Z,21
2024-12-08T05:08:56.032657813Z,21
2024-12-08T05:09:06.125373704Z,21
2024-12-08T05:09:16.183422851Z,21
2024-12-08T05:09:26.257667406Z,21
2024-12-08T05:09:36.343957609Z,21
2024-12-08T05:09:46.437889536Z,21
2024-12-08T05:09:56.528564968Z,21
2024-12-08T05:10:06.631849792Z,21
2024-12-08T05:10:16.724559226Z,21
2024-12-08T05:10:26.830258805Z,21
2024-12-08T05:10:36.898191587Z,21
2024-12-08T05:10:46.990904593Z,21
2024-12-08T05:10:57.081571129Z,21
2024-12-08T05:11:07.160980009Z,21
2024-12-08T05:11:17.245205925Z,21
2024-12-08T05:11:27.24855954Z,21
2024-12-08T05:11:37.332993875Z,21
2024-12-08T05:11:47.420068211Z,21
2024-12-08T05:11:57.514832607Z,21
2024-12-08T05:12:07.576372107Z,21
2024-12-08T05:12:17.608826265Z,21
2024-12-08T05:12:27.692458774Z,21
2024-12-08T05:12:37.775538101Z,21
2024-12-08T05:12:47.852235862Z,21
2024-12-08T05:12:57.887328626Z,21
2024-12-08T05:13:07.968502009Z,21
2024-12-08T05:13:18.057011494Z,21
2024-12-08T05:13:28.144648676Z,21
2024-12-08T05:13:38.235703766Z,21
2024-12-08T05:13:48.324405356Z,21
2024-12-08T05:13:58.371893786Z,21
2024-12-08T05:14:08.478423369Z,21
2024-12-08T05:14:18.548305758Z,21
2024-12-08T05:14:28.631376534Z,21
2024-12-08T05:14:38.708292889Z,21
2024-12-08T05:14:48.737169455Z,21
2024-12-08T05:14:58.830752461Z,21
2024-12-08T05:15:08.92425849Z,21
2024-12-08T05:15:18.986797676Z,21
2024-12-08T05:15:29.070822843Z,21
2024-12-08T05:15:39.124066664Z,21
2024-12-08T05:15:49.185411618Z,21
2024-12-08T05:15:59.28708536Z,21
2024-12-08T05:16:09.347462712Z,21
2024-12-08T05:16:19.425048054Z,21
2024-12-08T05:16:29.484620974Z,21
2024-12-08T05:16:39.524890254Z,21
2024-12-08T05:16:49.572913948Z,21
2024-12-08T05:16:59.643040523Z,21
2024-12-08T05:17:09.676338259Z,21
2024-12-08T05:17:19.746866517Z,21
2024-12-08T05:17:29.846233107Z,21
2024-12-08T05:17:39.932106184Z,21
2024-12-08T05:17:50.019945348Z,21
2024-12-08T05:18:00.082133413Z,21
2024-12-08T05:18:10.097032087Z,21
2024-12-08T05:18:20.150538437Z,21
2024-12-08T05:18:30.18634103Z,21
2024-12-08T05:18:40.262852344Z,21
2024-12-08T05:18:50.28655663Z,21
2024-12-08T05:19:00.374167017Z,21
2024-12-08T05:19:10.432152446Z,21
2024-12-08T05:19:20.487452145Z,21
2024-12-08T05:19:30.5463579Z,21
2024-12-08T05:19:40.594474241Z,21
2024-12-08T05:19:50.643269736Z,21
2024-12-08T05:20:00.723795185Z,21
2024-12-08T05:20:10.791601491Z,21
2024-12-08T05:20:20.793729695Z,21
2024-12-08T05:20:30.845209882Z,21
2024-12-08T05:20:40.928151653Z,21
2024-12-08T05:20:51.015501638Z,21
2024-12-08T05:21:01.07509541Z,21
2024-12-08T05:21:11.155637521Z,21
2024-12-08T05:21:21.239665102Z,21
2024-12-08T05:21:31.328790952Z,21
2024-12-08T05:21:41.393534388Z,21
2024-12-08T05:21:51.466917093Z,21
2024-12-08T05:22:01.565580514Z,21
2024-12-08T05:22:11.609790237Z,21
2024-12-08T05:22:21.671634257Z,21
2024-12-08T05:22:31.68064434Z,21
2024-12-08T05:22:41.704383893Z,21
2024-12-08T05:22:51.762158721Z,21
2024-12-08T05:23:01.855029976Z,21
2024-12-08T05:23:11.944531499Z,21
2024-12-08T05:23:22.011000278Z,21
2024-12-08T05:23:32.099195649Z,21
2024-12-08T05:23:42.191592405Z,21
2024-12-08T05:23:52.260510184Z,21
2024-12-08T05:24:02.310789321Z,21
2024-12-08T05:24:12.394954756Z,21
2024-12-08T05:24:22.455552934Z,21
2024-12-08T05:24:32.486756902Z,21
2024-12-08T05:24:42.515540135Z,21
2024-12-08T05:24:52.55216578Z,21
2024-12-08T05:25:02.640130473Z,21
2024-12-08T05:25:12.705654168Z,21
2024-12-08T05:25:22.790059162Z,21
2024-12-08T05:25:32.874217416Z,21
2024-12-08T05:25:42.919633404Z,21
2024-12-08T05:25:52.9596659Z,21
2024-12-08T05:26:03.014023543Z,21
2024-12-08T05:26:13.047655848Z,21
2024-12-08T05:26:23.062475449Z,21
2024-12-08T05:26:33.100467737Z,21
2024-12-08T05:26:43.149089456Z,21
2024-12-08T05:26:53.194609911Z,21
2024-12-08T05:27:03.220529233Z,21
2024-12-08T05:27:13.272881349Z,21
2024-12-08T05:27:23.357018465Z,21
2024-12-08T05:27:33.402574417Z,21
2024-12-08T05:27:43.412803393Z,21
2024-12-08T05:27:53.536266988Z,21
2024-12-08T05:28:03.609199534Z,21
2024-12-08T05:28:13.682350582Z,21
2024-12-08T05:28:23.777163621Z,21
2024-12-08T05:28:33.820937207Z,21
2024-12-08T05:28:43.898123226Z,21
2024-12-08T05:28:53.934928607Z,21
2024-12-08T05:29:03.983813611Z,21
2024-12-08T05:29:14.017315599Z,21
2024-12-08T05:29:24.06999575Z,21
2024-12-08T05:29:34.12413918Z,21
2024-12-08T05:29:44.151758563Z,21
2024-12-08T05:29:54.229282407Z,21
2024-12-08T05:30:04.334050869Z,21
2024-12-08T05:30:14.388134342Z,21
2024-12-08T05:30:24.486777505Z,21
2024-12-08T05:30:34.583388831Z,21
2024-12-08T05:30:44.677855453Z,21
2024-12-08T05:30:54.767127907Z,21
2024-12-08T05:31:04.872753589Z,21
2024-12-08T05:31:14.96397753Z,21
2024-12-08T05:31:25.013001443Z,21
2024-12-08T05:31:35.100940587Z,21
2024-12-08T05:31:45.192843587Z,21
2024-12-08T05:31:55.294006541Z,21
2024-12-08T05:32:05.380867934Z,21
2024-12-08T05:32:15.444389122Z,21
2024-12-08T05:32:25.531083284Z,21
2024-12-08T05:32:35.619618665Z,21
2024-12-08T05:32:45.716416997Z,21
2024-12-08T05:32:55.800667482Z,21
2024-12-08T05:33:05.85873191Z,21
2024-12-08T05:33:15.914436886Z,21
2024-12-08T05:33:26.009137128Z,21
2024-12-08T05:33:36.099456326Z,21
2024-12-08T05:33:46.199050806Z,21
2024-12-08T05:33:56.289633953Z,21
2024-12-08T05:34:06.344478939Z,21
2024-12-08T05:34:16.38833317Z,21
2024-12-08T05:34:26.432833324Z,21
2024-12-08T05:34:36.464743579Z,21
2024-12-08T05:34:46.546447609Z,21
2024-12-08T05:34:56.625448906Z,21
2024-12-08T05:35:06.716482443Z,21
2024-12-08T05:35:16.788278674Z,21
2024-12-08T05:35:26.868312274Z,21
2024-12-08T05:35:36.906853283Z,21
2024-12-08T05:35:46.978972987Z,21
2024-12-08T05:35:57.021121811Z,21
2024-12-08T05:36:07.0996531Z,21
2024-12-08T05:36:17.203516411Z,21
2024-12-08T05:36:27.298414499Z,21
2024-12-08T05:36:37.397771425Z,21
2024-12-08T05:36:47.49836628Z,21
2024-12-08T05:36:57.595876829Z,21
2024-12-08T05:37:07.690673001Z,21
2024-12-08T05:37:17.749466652Z,21
2024-12-08T05:37:27.83208877Z,21
2024-12-08T05:37:37.872675606Z,21
2024-12-08T05:37:47.927526595Z,21
2024-12-08T05:37:57.974808281Z,21
2024-12-08T05:38:08.060925613Z,21
2024-12-08T05:38:18.115179323Z,21
2024-12-08T05:38:28.186181884Z,21
2024-12-08T05:38:38.229185619Z,21
2024-12-08T05:38:48.315298733Z,21
2024-12-08T05:38:58.389290756Z,21
2024-12-08T05:39:08.428380099Z,21
2024-12-08T05:39:18.447803108Z,21
2024-12-08T05:39:28.517578281Z,21
2024-12-08T05:39:38.591139783Z,21
2024-12-08T05:39:48.654848169Z,21
2024-12-08T05:39:58.686380226Z,21
2024-12-08T05:40:08.719836803Z,21
2024-12-08T05:40:18.798982796Z,21
2024-12-08T05:40:28.870523606Z,21
2024-12-08T05:40:38.94277376Z,21
2024-12-08T05:40:48.987349088Z,21
2024-12-08T05:40:59.001917889Z,21
2024-12-08T05:41:09.019370091Z,21
2024-12-08T05:41:19.087264634Z,21
2024-12-08T05:41:29.114685717Z,21
2024-12-08T05:41:39.185804224Z,21
2024-12-08T05:41:49.259399316Z,21
2024-12-08T05:41:59.336466463Z,21
2024-12-08T05:42:09.418914129Z,21
2024-12-08T05:42:19.472452393Z,21
2024-12-08T05:42:29.550008778Z,21
2024-12-08T05:42:39.628326294Z,21
2024-12-08T05:42:49.720381362Z,21
2024-12-08T05:42:59.777739869Z,21
2024-12-08T05:43:09.8395097Z,21
2024-12-08T05:43:19.92062334Z,21
2024-12-08T05:43:30.00808132Z,21
2024-12-08T05:43:40.106244616Z,21
2024-12-08T05:43:50.193820682Z,21
2024-12-08T05:44:00.291149647Z,21
2024-12-08T05:44:10.375703656Z,21
2024-12-08T05:44:20.437359495Z,21
2024-12-08T05:44:30.503049195Z,21
2024-12-08T05:44:40.558006679Z,21
2024-12-08T05:44:50.64866142Z,21
2024-12-08T05:45:00.733381281Z,21
2024-12-08T05:45:10.804017769Z,21
2024-12-08T05:45:20.890530694Z,21
2024-12-08T05:45:30.980308654Z,21
2024-12-08T05:45:41.057112053Z,21
2024-12-08T05:45:51.142158415Z,21
2024-12-08T05:46:01.236715445Z,21
2024-12-08T05:46:11.300180803Z,21
2024-12-08T05:46:21.394003633Z,21
2024-12-08T05:46:31.465926743Z,21
2024-12-08T05:46:41.531969635Z,21
2024-12-08T05:46:51.626316497Z,21
2024-12-08T05:47:01.694802745Z,21
2024-12-08T05:47:11.791234107Z,21
2024-12-08T05:47:21.87964292Z,21
2024-12-08T05:47:31.977688248Z,21
2024-12-08T05:47:42.055364625Z,21
2024-12-08T05:47:52.146154591Z,21
2024-12-08T05:48:02.247343422Z,21
2024-12-08T05:48:12.3375897Z,21
2024-12-08T05:48:22.401628772Z,21
2024-12-08T05:48:32.498593057Z,21
2024-12-08T05:48:42.589440585Z,21
2024-12-08T05:48:52.670255973Z,21
2024-12-08T05:49:02.770242121Z,21
2024-12-08T05:49:12.869991399Z,21
2024-12-08T05:49:22.958118723Z,21
2024-12-08T05:49:33.004240347Z,21
2024-12-08T05:49:43.05331936Z,21
2024-12-08T05:49:53.118840313Z,21
2024-12-08T05:50:03.185254462Z,21
2024-12-08T05:50:13.274175349Z,21
2024-12-08T05:50:23.307245046Z,21
2024-12-08T05:50:33.375711385Z,21
2024-12-08T05:50:43.45099792Z,21
2024-12-08T05:50:53.532493622Z,21
2024-12-08T05:51:03.585808854Z,21
2024-12-08T05:51:13.670422622Z,21
2024-12-08T05:51:23.769947698Z,21
2024-12-08T05:51:33.861057394Z,21
2024-12-08T05:51:43.958282768Z,21
2024-12-08T05:51:54.050122725Z,21
2024-12-08T05:52:04.120711627Z,21
2024-12-08T05:52:14.210014648Z,21
2024-12-08T05:52:24.295710849Z,21
2024-12-08T05:52:34.394672706Z,21
2024-12-08T05:52:44.478468145Z,21
2024-12-08T05:52:54.567614419Z,21
2024-12-08T05:53:04.570298407Z,21
2024-12-08T05:53:14.611161959Z,21
2024-12-08T05:53:24.655187424Z,21
2024-12-08T05:53:34.702907564Z,21
2024-12-08T05:53:44.712330698Z,21
2024-12-08T05:53:54.751402606Z,21
2024-12-08T05:54:04.810115658Z,21
2024-12-08T05:54:14.8916223Z,21
2024-12-08T05:54:24.956753447Z,21
2024-12-08T05:54:35.03436057Z,21
2024-12-08T05:54:45.120369539Z,21
2024-12-08T05:54:55.206107296Z,21
2024-12-08T05:55:05.288197722Z,21
2024-12-08T05:55:15.360180858Z,21
2024-12-08T05:55:25.416564855Z,21
2024-12-08T05:55:35.514157587Z,21
2024-12-08T05:55:45.594961968Z,21
2024-12-08T05:55:55.682882068Z,21
2024-12-08T05:56:05.737872904Z,21
2024-12-08T05:56:15.74444856Z,21
2024-12-08T05:56:25.792063722Z,21
2024-12-08T05:56:35.868952929Z,21
2024-12-08T05:56:45.958197756Z,21
2024-12-08T05:56:56.041096227Z,21
2024-12-08T05:57:06.096154568Z,21
2024-12-08T05:57:16.18888863Z,21
2024-12-08T05:57:26.278690762Z,21
2024-12-08T05:57:36.371675474Z,21
2024-12-08T05:57:46.443522685Z,21
2024-12-08T05:57:56.547182143Z,21
2024-12-08T05:58:06.638656265Z,21
2024-12-08T05:58:16.706924953Z,21
2024-12-08T05:58:26.794944295Z,21
2024-12-08T05:58:36.88431071Z,21
2024-12-08T05:58:46.955420378Z,21
2024-12-08T05:58:56.985337174Z,21
2024-12-08T05:59:07.030319084Z,21
2024-12-08T05:59:17.117252799Z,21
2024-12-08T05:59:27.163303612Z,21
2024-12-08T05:59:37.244784645Z,21
2024-12-08T05:59:47.317217091Z,21
2024-12-08T05:59:57.342922991Z,21
2024-12-08T06:00:07.426525881Z,21
2024-12-08T06:00:17.508193815Z,21
2024-12-08T06:00:27.596430218Z,21
