time,value
2024-12-12T10:39:12.653658688Z,0
2024-12-12T10:39:23.49386836Z,6.87999963760376
2024-12-12T10:39:33.633387158Z,6.87999963760376
2024-12-12T10:39:43.778645457Z,6.87999963760376
2024-12-12T10:39:54.595824863Z,7.200000286102295
2024-12-12T10:40:04.739873764Z,7.200000286102295
2024-12-12T10:40:14.88707587Z,7.200000286102295
2024-12-12T10:40:25.713645346Z,7.200000286102295
2024-12-12T10:40:35.86074124Z,7.200000286102295
2024-12-12T10:40:46.003641258Z,7.200000286102295
2024-12-12T10:40:56.818329626Z,7.200000286102295
2024-12-12T10:41:06.958303793Z,7.200000286102295
2024-12-12T10:41:17.10664831Z,7.200000286102295
2024-12-12T10:41:27.912688144Z,7.200000286102295
2024-12-12T10:41:38.060899153Z,7.200000286102295
2024-12-12T10:41:48.203378911Z,7.200000286102295
2024-12-12T10:41:59.014173247Z,7.200000286102295
2024-12-12T10:42:09.160034119Z,7.200000286102295
2024-12-12T10:42:19.318483199Z,7.200000286102295
2024-12-12T10:42:30.134295355Z,7.200000286102295
2024-12-12T10:42:40.281826799Z,7.200000286102295
2024-12-12T10:42:50.424209888Z,7.200000286102295
2024-12-12T10:43:01.231966388Z,7.200000286102295
2024-12-12T10:43:11.37778358Z,7.200000286102295
2024-12-12T10:43:21.522973334Z,7.200000286102295
2024-12-12T10:43:32.336035634Z,7.200000286102295
2024-12-12T10:43:42.48436102Z,7.200000286102295
2024-12-12T10:43:52.629454549Z,7.200000286102295
2024-12-12T10:44:03.448140738Z,7.200000286102295
2024-12-12T10:44:13.593225416Z,7.200000286102295
2024-12-12T10:44:23.739023511Z,7.200000286102295
2024-12-12T10:44:34.545790373Z,7.200000286102295
2024-12-12T10:44:44.695298717Z,7.200000286102295
2024-12-12T10:44:54.842311024Z,7.200000286102295
2024-12-12T10:45:05.6589103Z,7.200000286102295
2024-12-12T10:45:15.808663787Z,7.200000286102295
2024-12-12T10:45:25.94979457Z,7.200000286102295
2024-12-12T10:45:36.776433892Z,6.960000038146973
2024-12-12T10:45:46.943137462Z,6.960000038146973
2024-12-12T10:45:57.067774593Z,6.960000038146973
2024-12-12T10:46:07.875361368Z,6.960000038146973
2024-12-12T10:46:18.021186602Z,6.960000038146973
2024-12-12T10:46:28.166811833Z,6.960000038146973
2024-12-12T10:46:38.98072258Z,6.960000038146973
2024-12-12T10:46:49.124082886Z,6.960000038146973
2024-12-12T10:46:59.279080041Z,6.960000038146973
2024-12-12T10:47:10.082688488Z,6.960000038146973
2024-12-12T10:47:20.225674684Z,6.960000038146973
2024-12-12T10:47:30.372714686Z,6.960000038146973
2024-12-12T10:47:41.18133794Z,6.960000038146973
2024-12-12T10:47:51.327033164Z,6.960000038146973
2024-12-12T10:48:01.473201278Z,6.960000038146973
2024-12-12T10:48:53.571526907Z,6.960000038146973
2024-12-12T10:49:04.381174467Z,6.960000038146973
2024-12-12T10:49:14.527962787Z,6.960000038146973
2024-12-12T10:49:24.672438567Z,6.960000038146973
2024-12-12T10:49:35.48671694Z,6.960000038146973
2024-12-12T10:49:45.630446088Z,6.960000038146973
2024-12-12T10:49:55.774726331Z,6.960000038146973
2024-12-12T10:50:06.585771363Z,6.960000038146973
2024-12-12T10:50:16.733171959Z,6.960000038146973
2024-12-12T10:50:26.877438824Z,6.960000038146973
2024-12-12T10:50:37.697667187Z,6.960000038146973
2024-12-12T10:50:47.840820465Z,6.960000038146973
2024-12-12T10:50:57.982054858Z,6.960000038146973
2024-12-12T10:51:08.800126242Z,7.200000286102295
2024-12-12T10:51:18.942858013Z,7.200000286102295
2024-12-12T10:51:29.087194201Z,7.200000286102295
2024-12-12T10:51:39.903903556Z,7.200000286102295
2024-12-12T10:51:50.040067374Z,7.200000286102295
